node,cpu_mj,total_mj,latency_ms,volume_B,response_ms,throughput_bps,root_time_now
fd00::204:4:4:4,19,28,5644,6816,5854,98,1088080
fd00::204:4:4:4,19,28,5644,6876,5854,81,1098510
fd00::204:4:4:4,19,28,7556,6960,7906,84,1109220
fd00::204:4:4:4,19,28,4764,7032,5324,108,1119580
fd00::204:4:4:4,19,28,2183,7104,4633,124,1129730
fd00::204:4:4:4,19,28,4644,7176,7374,78,1144990
fd00::204:4:4:4,19,28,1927,7248,5987,96,1153390
fd00::204:4:4:4,19,28,3614,7320,4734,121,1165010
fd00::204:4:4:4,19,28,3624,7392,5584,103,1175930
fd00::204:4:4:4,19,28,1954,7464,6434,89,1185870
fd00::204:4:4:4,19,28,2734,7536,5954,96,1197980
fd00::204:4:4:4,19,27,2894,7620,5064,132,1205120
fd00::204:4:4:4,19,27,2624,7692,5914,97,1218840
fd00::204:4:4:4,19,29,2624,7752,5914,81,1227030
fd00::204:4:4:4,19,28,2714,7836,7754,86,1239140
fd00::204:4:4:4,19,28,2374,7908,9094,63,1249290
fd00::204:4:4:4,19,27,2454,7980,6794,84,1264060
fd00::204:4:4:4,19,28,1554,8052,4774,120,1266860
fd00::204:4:4:4,19,27,2684,8124,5834,98,1278340
fd00::204:4:4:4,19,27,2064,8196,4794,120,1287930
fd00::204:4:4:4,19,28,4664,8268,9214,62,1303540
fd00::204:4:4:4,19,28,4884,8340,8804,65,1309490
fd00::204:4:4:4,19,28,4894,8412,6294,91,1319640
fd00::204:4:4:4,19,28,4624,8484,7074,81,1333920
fd00::204:4:4:4,19,28,2324,8556,6384,90,1346310
fd00::204:4:4:4,19,28,2545,8628,6535,88,1353450
fd00::204:4:4:4,19,27,6824,8700,6535,88,1365840
fd00::204:4:4:4,19,28,1864,8772,8304,69,1375850
fd00::204:4:4:4,19,27,1954,8856,7904,85,1390006
fd00::204:4:4:4,19,28,2174,8928,5254,109,1397900
fd00::204:4:4:4,19,27,2954,9000,4004,143,1404830
fd00::204:4:4:4,19,27,2194,9072,8144,70,1418340
fd00::204:4:4:4,19,27,2624,9144,3744,153,1427370
fd00::204:4:4:4,19,27,2624,9204,3744,128,1437170
fd00::204:4:4:4,19,27,2014,9288,8874,75,1450960
fd00::204:4:4:4,19,27,2025,9360,5525,104,1456840
fd00::204:4:4:4,19,27,6094,9432,16244,35,1476300
fd00::204:4:4:4,19,28,2534,9504,9184,62,1482460
fd00::204:4:4:4,19,27,3597,9576,7377,78,1494360
fd00::204:4:4:4,19,27,4864,9648,8434,68,1503950
fd00::204:4:4:4,19,28,5713,9720,9143,62,1531880
fd00::205:5:5:5,213,2218,0,60,1,480000,119280
fd00::205:5:5:5,19,27,4264,132,4894,117,130760
fd00::205:5:5:5,19,28,5814,204,6304,91,142800
fd00::205:5:5:5,19,27,6034,276,7294,78,153720
fd00::205:5:5:5,19,27,5274,348,5834,98,164360
fd00::205:5:5:5,19,28,2214,432,3964,169,175770
fd00::205:5:5:5,19,27,3554,504,6704,85,187040
fd00::205:5:5:5,19,28,2654,576,4824,119,197050
fd00::205:5:5:5,19,28,1824,648,6164,93,209020
fd00::205:5:5:5,19,27,5897,720,15207,37,225260
fd00::205:5:5:5,19,27,5897,780,15207,31,233240
fd00::205:5:5:5,19,28,6404,864,9974,67,244720
fd00::205:5:5:5,19,28,2915,936,5645,102,248780
fd00::205:5:5:5,19,28,2574,1008,6354,90,263480
fd00::205:5:5:5,19,28,5244,1080,5594,102,271110
fd00::205:5:5:5,19,28,2734,1152,5114,112,283570
fd00::205:5:5:5,19,28,7784,1224,8764,65,294770
fd00::205:5:5:5,19,28,2404,1296,4854,118,305690
fd00::205:5:5:5,19,27,5214,1368,7314,78,314650
fd00::205:5:5:5,19,27,4314,1440,6624,86,325780
fd00::205:5:5:5,19,27,2303,1524,6503,103,337750
fd00::205:5:5:5,19,27,2174,1596,7214,79,348670
fd00::205:5:5:5,19,28,5614,1668,6104,94,356720
fd00::205:5:5:5,19,28,6534,1740,6884,83,368200
fd00::205:5:5:5,19,27,6534,1800,6884,69,379400
fd00::205:5:5:5,19,27,4454,1884,7114,94,389130
fd00::205:5:5:5,19,28,6214,1956,6494,88,399840
fd00::205:5:5:5,19,28,4824,2028,9234,62,417550
fd00::205:5:5:5,19,28,4694,2100,9594,60,423150
fd00::205:5:5:5,19,28,5125,2172,13245,43,435610
fd00::205:5:5:5,19,28,7374,2244,9264,62,444920
fd00::205:5:5:5,19,28,1794,2328,6764,99,457030
fd00::205:5:5:5,19,28,1794,2388,6764,70,467320
fd00::205:5:5:5,19,28,6284,2460,7474,77,478520
fd00::205:5:5:5,19,27,3294,2544,7004,95,489090
fd00::205:5:5:5,19,28,5404,2616,5684,101,497210
fd00::205:5:5:5,19,28,4014,2688,9264,62,509670
fd00::205:5:5:5,19,27,3607,2760,4447,129,518560
fd00::205:5:5:5,19,28,4454,2832,7674,75,533750
fd00::205:5:5:5,19,28,3134,2904,4954,116,544740
fd00::205:5:5:5,19,28,4474,2976,7694,74,557060
fd00::205:5:5:5,19,28,3435,3048,8545,67,565180
fd00::205:5:5:5,19,27,2744,3120,5264,109,576100
fd00::205:5:5:5,19,27,7512,3192,9332,61,586950
fd00::205:5:5:5,19,28,5984,3264,8294,69,597310
fd00::205:5:5:5,19,27,2014,3348,4744,141,604940
fd00::205:5:5:5,19,28,2794,3420,9164,62,619360
fd00::205:5:5:5,19,27,2524,3492,7984,72,629790
fd00::205:5:5:5,19,27,2884,3564,8974,64,643650
fd00::205:5:5:5,19,28,3734,3636,5834,98,648340
fd00::205:5:5:5,19,28,1994,3708,5494,104,658910
fd00::205:5:5:5,19,28,2074,3780,5364,107,669690
fd00::205:5:5:5,19,28,2014,3852,8244,69,683550
fd00::205:5:5:5,19,28,5314,3924,5944,96,693910
fd00::205:5:5:5,19,28,4834,3996,5394,106,706090
fd00::205:5:5:5,19,27,2254,4068,6384,90,716660
fd00::205:5:5:5,19,27,1994,4152,5424,123,727300
fd00::205:5:5:5,19,28,2354,4224,5924,97,736540
fd00::205:5:5:5,19,27,4604,4296,6494,88,747110
fd00::205:5:5:5,19,27,1744,4368,7484,76,759780
fd00::205:5:5:5,19,28,1894,4440,5954,96,767480
fd00::205:5:5:5,19,27,2464,4512,8554,67,784350
fd00::205:5:5:5,19,28,2404,4584,5624,102,789110
fd00::205:5:5:5,19,28,6544,4656,6964,82,799610
fd00::205:5:5:5,19,27,2776,4728,5646,102,813400
fd00::205:5:5:5,19,27,2084,4800,4464,129,824320
fd00::205:5:5:5,19,27,1953,4872,4613,124,836010
fd00::205:5:5:5,19,27,3294,4944,6724,85,843780
fd00::205:5:5:5,19,28,1774,5028,4924,136,855470
fd00::205:5:5:5,19,28,1774,5088,4924,97,867790
fd00::205:5:5:5,19,27,2564,5172,7184,93,878220
fd00::205:5:5:5,19,27,3484,5244,7684,74,888370
fd00::205:5:5:5,19,28,4684,5316,6434,89,897190
fd00::205:5:5:5,19,27,2104,5388,6794,84,908810
fd00::205:5:5:5,19,27,5964,5460,7434,77,918470
fd00::205:5:5:5,19,27,4784,5532,7514,76,928830
fd00::205:5:5:5,19,28,2557,5604,5917,97,939540
fd00::205:5:5:5,19,28,4177,5676,5787,99,956620
fd00::205:5:5:5,19,27,2434,5748,7544,76,967120
fd00::205:5:5:5,19,28,8394,5820,8744,65,972650
fd00::205:5:5:5,19,27,5884,5892,6514,88,985810
fd00::205:5:5:5,19,28,3104,5976,7654,87,997710
fd00::205:5:5:5,19,27,3104,6036,7654,62,1015000
fd00::205:5:5:5,19,28,3054,6120,9144,73,1024240
fd00::205:5:5:5,19,28,3767,6192,7897,72,1033970
fd00::205:5:5:5,19,28,1257,6324,12317,85,1057840
fd00::205:5:5:5,19,27,2124,6480,6674,186,1068970
fd00::205:5:5:5,19,28,2974,6552,8994,64,1082760
fd00::205:5:5:5,19,27,6414,6624,7744,74,1091090
fd00::205:5:5:5,19,28,9784,6696,14824,38,1104880
fd00::205:5:5:5,19,28,8256,6768,9026,63,1112580
fd00::205:5:5:5,19,27,7634,6840,9384,61,1125250
fd00::205:5:5:5,19,27,7503,6912,8693,66,1136940
fd00::205:5:5:5,19,28,3257,6996,6057,110,1148770
fd00::205:5:5:5,19,28,3257,7056,6057,79,1155280
fd00::205:5:5:5,19,27,4884,7140,6984,96,1167740
fd00::205:5:5:5,19,28,2514,7212,7204,79,1179150
fd00::205:5:5:5,19,28,4414,7284,8334,69,1189300
fd00::205:5:5:5,19,27,4074,7356,8484,67,1199030
fd00::205:5:5:5,19,27,3594,7428,5554,103,1209250
fd00::205:5:5:5,19,28,3254,7500,6124,94,1225700
fd00::205:5:5:5,19,28,6274,7572,7674,75,1237180
fd00::205:5:5:5,19,28,3624,7644,8104,71,1248870
fd00::205:5:5:5,19,28,4264,7716,9164,62,1256640
fd00::205:5:5:5,19,28,2254,7800,5614,119,1265950
fd00::205:5:5:5,19,28,2254,7860,5614,85,1277640
fd00::205:5:5:5,19,28,4084,7932,7794,73,1285760
fd00::205:5:5:5,19,28,5224,8016,9354,71,1303400
fd00::205:5:5:5,19,28,5794,8088,8874,64,1308930
fd00::205:5:5:5,19,27,5944,8160,7204,79,1317610
fd00::205:5:5:5,19,28,5394,8232,7704,74,1327970
fd00::205:5:5:5,19,28,2954,8304,9394,61,1340710
fd00::205:5:5:5,19,27,3595,8376,6605,87,1349600
fd00::205:5:5:5,19,28,8854,8448,14104,40,1364930
fd00::205:5:5:5,19,28,3264,8520,8654,66,1375780
fd00::205:5:5:5,19,28,5164,8592,6564,87,1387820
fd00::205:5:5:5,19,28,3774,8664,13014,44,1397970
fd00::205:5:5:5,19,27,3574,8736,8124,70,1404200
fd00::205:5:5:5,19,27,5474,8808,5754,100,1418270
fd00::205:5:5:5,19,28,6604,8880,8564,67,1425550
fd00::205:5:5:5,19,28,10884,8952,11164,51,1437520
fd00::205:5:5:5,19,27,5654,9036,9574,70,1452430
fd00::205:5:5:5,19,28,4475,9108,5665,101,1457750
fd00::205:5:5:5,19,27,3864,9252,9324,123,1485750
fd00::205:5:5:5,19,28,5067,9324,7587,75,1497790
fd00::205:5:5:5,19,27,9204,9396,16414,35,1507170
fd00::205:5:5:5,19,27,11173,9468,32033,17,1532090
fd00::205:5:5:5,77,116,14914,9564,25134,30,1565970
fd00::205:5:5:5,19,27,16956,9636,26826,21,1572620
fd00::206:6:6:6,137,1240,0,60,1,480000,76440
fd00::206:6:6:6,19,28,864,132,1004,573,87430
fd00::206:6:6:6,19,28,944,204,1644,350,98420
fd00::206:6:6:6,19,28,1934,276,2354,244,109340
fd00::206:6:6:6,19,28,2014,348,2154,267,120890
fd00::206:6:6:6,19,28,2234,420,2514,229,132020
fd00::206:6:6:6,19,28,1894,492,3014,191,142870
fd00::206:6:6:6,19,28,1144,576,2404,279,154210
fd00::206:6:6:6,19,28,2134,648,2554,225,164570
fd00::206:6:6:6,19,28,1304,720,2634,218,174860
fd00::206:6:6:6,19,28,1384,792,4604,125,185780
fd00::206:6:6:6,19,28,1464,864,4964,116,196980
fd00::206:6:6:6,19,28,844,936,7354,78,209300
fd00::206:6:6:6,19,29,3447,1008,3657,157,218610
fd00::206:6:6:6,19,28,1427,1080,5487,104,229460
fd00::206:6:6:6,19,28,4584,1152,5074,113,244090
fd00::206:6:6:6,19,28,1515,1224,4175,137,255430
fd00::206:6:6:6,19,28,904,1308,4264,157,264320
fd00::206:6:6:6,19,28,1824,1380,4134,139,277060
fd00::206:6:6:6,19,28,994,1452,2674,215,284550
fd00::206:6:6:6,19,28,724,1524,3104,185,295820
fd00::206:6:6:6,19,28,3254,1596,5564,103,308210
fd00::206:6:6:6,19,28,1304,1668,4314,133,317590
fd00::206:6:6:6,19,28,2014,1740,4184,137,327810
fd00::206:6:6:6,19,28,1183,1812,3703,155,339010
fd00::206:6:6:6,19,28,704,1884,3994,144,349720
fd00::206:6:6:6,19,28,3584,1956,6524,88,365680
fd00::206:6:6:6,19,28,874,2040,3534,190,373590
fd00::206:6:6:6,19,28,874,2100,3534,135,383390
fd00::206:6:6:6,19,28,1034,2184,4814,139,395430
fd00::206:6:6:6,19,28,3354,2256,6994,82,407050
fd00::206:6:6:6,19,28,2874,2328,5814,99,415870
fd00::206:6:6:6,19,28,3795,2400,3935,146,426370
fd00::206:6:6:6,19,28,4364,2472,4644,124,438830
fd00::206:6:6:6,19,28,1854,2544,3324,173,448070
fd00::206:6:6:6,19,28,464,2616,3334,172,458990
fd00::206:6:6:6,19,28,1524,2688,3554,162,477680
fd00::206:6:6:6,19,28,1184,2760,7764,74,487130
fd00::206:6:6:6,19,28,1484,2844,3514,191,493920
fd00::206:6:6:6,19,28,1984,2916,5204,110,505540
fd00::206:6:6:6,19,28,877,2988,5204,110,517650
fd00::206:6:6:6,19,28,1864,3060,6694,86,527730
fd00::206:6:6:6,19,27,894,3132,4394,131,538230
fd00::206:6:6:6,19,28,3424,3204,5874,98,547750
fd00::206:6:6:6,19,28,985,3276,6725,85,559860
fd00::206:6:6:6,19,28,714,3348,3304,174,568330
fd00::206:6:6:6,19,28,1422,3420,5762,99,579670
fd00::206:6:6:6,19,28,4304,3492,7104,81,590590
fd00::206:6:6:6,19,28,2706,3564,5856,98,604450
fd00::206:6:6:6,19,28,1254,3648,4124,162,618870
fd00::206:6:6:6,19,28,844,3720,4274,134,627760
fd00::206:6:6:6,19,28,1484,3792,3514,163,635530
fd00::206:6:6:6,19,28,2614,3864,5204,110,647150
fd00::206:6:6:6,19,28,944,3936,5144,111,656320
fd00::206:6:6:6,19,28,1024,4008,4454,129,666960
fd00::206:6:6:6,19,28,1244,4080,6494,88,679070
fd00::206:6:6:6,19,28,3074,4152,4544,126,688870
fd00::206:6:6:6,19,28,2314,4224,3994,144,699510
fd00::206:6:6:6,19,28,1764,4296,5264,109,711900
fd00::206:6:6:6,19,28,1084,4380,8224,81,728770
fd00::206:6:6:6,19,28,1514,4452,4734,121,737730
fd00::206:6:6:6,19,28,1514,4512,4734,101,745850
fd00::206:6:6:6,19,28,974,4596,6854,98,757120
fd00::206:6:6:6,19,28,914,4668,4624,124,767270
fd00::206:6:6:6,19,28,994,4740,12054,47,784280
fd00::206:6:6:6,19,28,1214,4812,5414,106,786940
fd00::206:6:6:6,19,28,5214,4884,5494,104,798140
fd00::206:6:6:6,19,28,1656,4956,4806,119,808780
fd00::206:6:6:6,19,28,684,5028,3694,155,819700
fd00::206:6:6:6,19,28,1043,5100,4403,130,833770
fd00::206:6:6:6,19,28,1065,5184,3515,191,843570
fd00::206:6:6:6,19,28,1144,5256,4364,131,856240
fd00::206:6:6:6,19,28,2064,5328,4444,129,864990
fd00::206:6:6:6,19,28,1444,5400,5994,96,878150
fd00::206:6:6:6,19,28,2154,5472,2714,212,887950
fd00::206:6:6:6,19,28,2304,5544,2934,196,897050
fd00::206:6:6:6,19,28,1264,5616,6514,88,908390
fd00::206:6:6:6,19,28,4354,5688,6874,83,919100
fd00::206:6:6:6,19,28,5134,5760,6884,83,929250
fd00::206:6:6:6,19,28,1367,5832,5847,98,939960
fd00::206:6:6:6,19,28,2077,5904,3057,188,955290
fd00::206:6:6:6,19,28,1244,5976,5724,100,967470
fd00::206:6:6:6,19,28,2374,6048,8184,70,973210
fd00::206:6:6:6,19,28,2744,6132,4424,151,984970
fd00::206:6:6:6,19,28,1914,6204,4364,131,997780
fd00::206:6:6:6,19,28,1644,6276,13194,43,1015070
fd00::206:6:6:6,19,29,2354,6348,7394,77,1018780
fd00::206:6:6:6,19,28,2927,6420,6147,93,1039220
fd00::206:6:6:6,39,58,2734,6504,5114,131,1059170
fd00::206:6:6:6,19,28,2254,6576,15204,37,1066100
fd00::206:6:6:6,19,28,864,6648,6394,90,1076390
fd00::206:6:6:6,19,28,2764,6720,8154,70,1082900
fd00::206:6:6:6,19,29,4174,6792,5154,111,1092910
fd00::206:6:6:6,19,28,6494,6864,8454,68,1105090
fd00::206:6:6:6,19,28,3294,6948,4694,143,1115380
fd00::206:6:6:6,19,28,1693,7020,3163,182,1125880
fd00::206:6:6:6,19,28,3384,7092,4014,143,1136660
fd00::206:6:6:6,19,28,1437,7164,5707,100,1147580
fd00::206:6:6:6,19,28,954,7236,3334,172,1158710
fd00::206:6:6:6,19,28,3344,7308,5514,104,1169490
fd00::206:6:6:6,19,28,1324,7380,4824,119,1185170
fd00::206:6:6:6,19,28,1474,7452,5394,106,1195460
fd00::206:6:6:6,19,28,1004,7536,4644,144,1204980
fd00::206:6:6:6,19,28,1994,7608,4234,136,1218770
fd00::206:6:6:6,19,28,2914,7680,6904,83,1226960
fd00::206:6:6:6,19,28,1454,7752,5514,104,1235990
fd00::206:6:6:6,19,28,1954,7824,8954,64,1249360
fd00::206:6:6:6,19,28,2034,7896,7284,79,1257620
fd00::206:6:6:6,19,28,1274,7968,4564,126,1267770
fd00::206:6:6:6,19,28,1284,8040,5694,101,1278760
fd00::206:6:6:6,19,28,4024,8112,5494,104,1293180
fd00::206:6:6:6,19,28,4594,8184,15024,38,1308370
fd00::206:6:6:6,19,28,1314,8256,8454,68,1313270
fd00::206:6:6:6,19,28,1614,8340,3154,213,1326080
fd00::206:6:6:6,19,28,2044,8412,5544,103,1337000
fd00::206:6:6:6,19,28,2055,8484,6465,89,1346660
fd00::206:6:6:6,19,28,1994,8556,7314,78,1357370
fd00::206:6:6:6,19,28,1654,8628,3614,159,1366470
fd00::206:6:6:6,19,28,1314,8700,5724,100,1377110
fd00::206:6:6:6,19,28,1534,8772,7274,79,1395100
fd00::206:6:6:6,19,28,1824,8844,5324,108,1398950
fd00::206:6:6:6,19,28,2044,8916,3724,154,1409870
fd00::206:6:6:6,19,28,1494,8988,8004,71,1427580
fd00::206:6:6:6,19,28,1924,9060,8644,66,1431710
fd00::206:6:6:6,19,28,1804,9144,4884,137,1445290
fd00::206:6:6:6,19,29,1325,9216,4895,117,1455580
fd00::206:6:6:6,19,28,4134,9288,4895,117,1476370
fd00::206:6:6:6,19,28,2114,9360,8834,65,1479940
fd00::206:6:6:6,19,28,2967,9432,7307,78,1487430
fd00::206:6:6:6,19,28,5844,9504,8014,71,1503740
fd00::206:6:6:6,19,28,5734,9720,25816,66,1535870
fd00::206:6:6:6,98,146,22925,9828,22906,37,1592290
fd00::206:6:6:6,727,5212,3754,10164,4174,643,2007040
fd00::206:6:6:6,1475,2626,8725,11388,9705,1008,2852430
fd00::206:6:6:6,19,28,20775,11460,29105,19,2869580
fd00::206:6:6:6,19,28,18613,11532,22883,25,2880500
fd00::206:6:6:6,19,28,22265,11604,24995,23,2885260
fd00::206:6:6:6,19,28,23195,11808,23674,68,2927750
fd00::207:7:7:7,207,2209,0,60,1,480000,115290
fd00::207:7:7:7,18,26,274,132,1184,486,125930
fd00::207:7:7:7,18,26,564,204,2524,228,136220
fd00::207:7:7:7,18,26,364,276,714,806,147560
fd00::207:7:7:7,18,26,304,348,1004,573,157220
fd00::207:7:7:7,18,26,244,420,1084,531,167650
fd00::207:7:7:7,18,26,954,492,2424,237,178150
fd00::207:7:7:7,18,26,474,564,2434,236,188650
fd00::207:7:7:7,18,26,414,636,5314,108,199080
fd00::207:7:7:7,18,26,914,708,1894,304,213710
fd00::207:7:7:7,18,26,437,780,3797,151,223580
fd00::207:7:7:7,18,26,454,864,3737,179,243390
fd00::207:7:7:7,18,26,535,936,6695,86,247100
fd00::207:7:7:7,18,26,684,1008,2084,276,252350
fd00::207:7:7:7,18,26,554,1080,4824,119,266280
fd00::207:7:7:7,18,26,494,1152,3854,149,274330
fd00::207:7:7:7,18,26,574,1224,854,674,282870
fd00::207:7:7:7,18,26,304,1296,3524,163,293580
fd00::207:7:7:7,18,26,244,1368,3464,166,304290
fd00::207:7:7:7,18,25,394,1440,3464,166,316960
fd00::207:7:7:7,18,26,1384,1512,3134,183,324800
fd00::207:7:7:7,18,26,343,1584,4543,126,335580
fd00::207:7:7:7,18,26,984,1656,1614,356,345800
fd00::207:7:7:7,18,27,294,1728,1764,326,356440
fd00::207:7:7:7,18,26,514,1800,864,666,366800
fd00::207:7:7:7,18,26,524,1872,2204,261,377230
fd00::207:7:7:7,18,26,184,1944,3684,156,387870
fd00::207:7:7:7,18,26,474,2016,2014,285,398230
fd00::207:7:7:7,18,26,274,2088,2024,284,412440
fd00::207:7:7:7,18,27,354,2160,3854,149,419720
fd00::207:7:7:7,18,26,505,2232,1975,291,429590
fd00::207:7:7:7,18,26,584,2304,1564,368,441070
fd00::207:7:7:7,18,26,314,2376,1154,499,453950
fd00::207:7:7:7,18,26,544,2460,4324,155,464380
fd00::207:7:7:7,18,26,554,2532,1744,330,471800
fd00::207:7:7:7,18,26,494,2604,4834,119,484890
fd00::207:7:7:7,18,26,994,2676,1344,428,492450
fd00::207:7:7:7,18,26,934,2748,1634,352,504770
fd00::207:7:7:7,18,26,1087,2820,1927,298,513590
fd00::207:7:7:7,18,26,254,2892,3054,188,523880
fd00::207:7:7:7,18,26,684,2964,1174,490,534310
fd00::207:7:7:7,18,26,764,3036,2374,242,545020
fd00::207:7:7:7,18,26,635,3108,3435,167,555380
fd00::207:7:7:7,18,26,714,3180,1064,541,565740
fd00::207:7:7:7,18,27,3032,3252,7232,79,578550
fd00::207:7:7:7,18,26,3674,3324,3884,148,586670
fd00::207:7:7:7,18,27,956,3396,1096,525,597170
fd00::207:7:7:7,18,26,1104,3468,3484,165,607670
fd00::207:7:7:7,18,26,624,3540,764,753,618100
fd00::207:7:7:7,18,27,1684,3612,5394,106,628600
fd00::207:7:7:7,18,26,574,3684,924,623,639100
fd00::207:7:7:7,18,26,864,3756,934,616,649530
fd00::207:7:7:7,18,26,594,3828,2904,198,662970
fd00::207:7:7:7,18,27,1024,3900,3054,188,671930
fd00::207:7:7:7,18,27,694,3984,1394,482,681450
fd00::207:7:7:7,18,26,1334,4056,1754,328,696430
fd00::207:7:7:7,18,26,854,4128,3164,182,703220
fd00::207:7:7:7,18,26,1144,4200,1354,425,712390
fd00::207:7:7:7,18,26,734,4272,3534,162,723940
fd00::207:7:7:7,18,26,674,4344,1864,309,738920
fd00::207:7:7:7,18,26,684,4416,824,699,743820
fd00::207:7:7:7,18,26,1114,4488,5384,106,755440
fd00::207:7:7:7,18,26,914,4560,1054,546,764820
fd00::207:7:7:7,18,26,4424,4632,6314,91,776580
fd00::207:7:7:7,18,27,2264,4704,2754,209,785750
fd00::207:7:7:7,18,26,2344,4776,9064,63,803530
fd00::207:7:7:7,18,27,1306,4848,3686,156,806680
fd00::207:7:7:7,18,26,964,4920,2994,192,817180
fd00::207:7:7:7,18,26,1253,4992,2443,235,827680
fd00::207:7:7:7,18,26,914,5064,3084,186,838110
fd00::207:7:7:7,18,26,855,5136,1275,451,848610
fd00::207:7:7:7,18,26,794,5208,4434,129,859110
fd00::207:7:7:7,18,26,594,5280,1154,499,869540
fd00::207:7:7:7,18,26,604,5352,814,707,880530
fd00::207:7:7:7,18,27,3074,5496,6084,189,901250
fd00::207:7:7:7,18,27,2524,5568,3924,146,911470
fd00::207:7:7:7,18,26,864,5652,2744,244,929460
fd00::207:7:7:7,18,26,877,5724,2627,219,933800
fd00::207:7:7:7,18,26,887,5796,4177,137,945560
fd00::207:7:7:7,18,26,1174,5868,3414,168,953610
fd00::207:7:7:7,18,26,834,5940,4124,139,965090
fd00::207:7:7:7,18,26,2384,6012,2734,210,975590
fd00::207:7:7:7,18,27,644,6084,3094,186,986300
fd00::207:7:7:7,18,27,724,6156,1984,290,995260
fd00::207:7:7:7,18,26,1224,6228,4234,136,1005760
fd00::207:7:7:7,18,27,2004,6300,6834,84,1017170
fd00::207:7:7:7,18,26,477,6372,3137,183,1027460
fd00::207:7:7:7,18,26,627,6444,2377,242,1037190
fd00::207:7:7:7,18,26,704,6516,3644,158,1047620
fd00::207:7:7:7,18,26,854,6588,5264,109,1058120
fd00::207:7:7:7,18,27,724,6660,4574,125,1068620
fd00::207:7:7:7,18,26,454,6732,5144,111,1079050
fd00::207:7:7:7,18,26,744,6804,2214,260,1090320
fd00::207:7:7:7,18,26,1174,6876,1524,377,1100750
fd00::207:7:7:7,18,26,214,6960,3574,188,1114750
fd00::207:7:7:7,18,26,214,7020,3574,134,1123850
fd00::207:7:7:7,18,26,164,7104,234,2871,1136170
fd00::207:7:7:7,18,26,457,7176,1717,335,1142960
fd00::207:7:7:7,18,26,394,7248,2774,207,1153950
fd00::207:7:7:7,18,26,474,7320,824,699,1162910
fd00::207:7:7:7,18,26,554,7392,2794,206,1173340
fd00::207:7:7:7,18,26,424,7464,704,818,1183840
fd00::207:7:7:7,18,26,434,7536,574,1003,1194410
fd00::207:7:7:7,18,26,654,7608,1144,503,1204770
fd00::207:7:7:7,18,26,524,7680,734,784,1215270
fd00::207:7:7:7,18,26,394,7752,1514,380,1226330
fd00::207:7:7:7,18,26,404,7824,2154,267,1236480
fd00::207:7:7:7,18,26,484,7896,1534,375,1246840
fd00::207:7:7:7,18,26,844,7968,4274,134,1257200
fd00::207:7:7:7,18,26,644,8040,3794,151,1267630
fd00::207:7:7:7,18,26,304,8112,4434,129,1278130
fd00::207:7:7:7,18,26,384,8184,3534,162,1288630
fd00::207:7:7:7,18,26,464,8256,2284,252,1299060
fd00::207:7:7:7,18,27,264,8328,2294,251,1309700
